"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"CAALFM_C306090CA",1497.77465383801,-0.00725338337110009,0.0544083205722381,0.682012245799711,0.99970875222106
"CAALFM_C306100CA",6191.29934563847,-0.000486186724580665,0.0564827208580389,0.916179960701576,0.99970875222106
"CAALFM_C306110CA",1365.47581592769,0.0247156848663474,0.0613206473541299,0.174798984347416,0.99970875222106
"CAALFM_C306120CA",3149.90771332021,-0.00395887878254504,0.054236806515216,0.805847335476385,0.99970875222106
"CAALFM_C306140WA",71.6328545852941,-0.00302680811612345,0.0557698130696783,0.770999821020796,0.99970875222106
"CAALFM_C306150WA",862.947883605953,0.00180090948498418,0.0553870165307373,0.881546254418376,0.99970875222106
"CAALFM_C306190CA",306.01273880673,0.00433088040153278,0.0563152914823484,0.595628943394735,0.99970875222106
"CAALFM_C306200CA",634.050100930508,-0.0130233356810277,0.0562903504425634,0.410446914556541,0.99970875222106
"CAALFM_C306210CA",1360.84472250033,-0.0102932470045788,0.0544845115005987,0.569586142650144,0.99970875222106
"CAALFM_C306220CA",708.487346817365,-0.000525966504179306,0.0565124232311693,0.894372676158614,0.99970875222106
"CAALFM_C306230WA",1746.20732902232,0.00152621849788623,0.0550061818985153,0.912360327960113,0.99970875222106
"CAALFM_C306240CA",514.399306296085,-0.0024343916574836,0.0565702928073449,0.577775343959164,0.99970875222106
"CAALFM_C306250WA",3288.29770188731,-0.00431790797204337,0.0557669029012779,0.692483688407173,0.99970875222106
"CAALFM_C306260CA",446.080438570982,0.000427631675194551,0.0561102996981513,0.959758679108396,0.99970875222106
"CAALFM_C306270CA",362.902406798347,-0.00495601991731336,0.0555181303729481,0.691281371231005,0.99970875222106
"CAALFM_C306280WA",2235.71945622414,0.000270276820654722,0.0559724488485446,0.978677734068497,0.99970875222106
"CAALFM_C306290WA",1037.32944772009,0.000531176434709866,0.0555188316739478,0.981009073319942,0.99970875222106
"CAALFM_C306300WA",3054.89665767391,0.0039719659924157,0.0515076096549388,0.855873272699028,0.99970875222106
"CAALFM_C306310CA",1151.86755157716,-0.00194364278649806,0.0558665463555854,0.835573913230649,0.99970875222106
"CAALFM_C306320WA",669.303357326934,0.00872832448181126,0.0563380967011937,0.460712064414981,0.99970875222106
"CAALFM_C306330WA",2.20299042750904,0.00496106749080187,0.0569289425639418,0.0726710382836761,0.99970875222106
"CAALFM_C306350WA",7.65314973931587,-0.00114891570363364,0.0565463652686452,0.768427076709395,0.99970875222106
"CAALFM_C306360CA",6339.52340614146,0.00230572041479717,0.0560349624430204,0.7962876998118,0.99970875222106
"CAALFM_C306370CA",1670.95656903576,-0.000216646146885877,0.0565825162722235,0.934156371864149,0.99970875222106
"CAALFM_C306400CA",1085.12008659534,0.00179532866120444,0.0532579170814415,0.978276317382489,0.99970875222106
"CAALFM_C306410CA",1078.40054157615,-0.000628491233409721,0.0530206883298898,0.973162813184201,0.99970875222106
"CAALFM_C306420CA",2106.21393984497,-0.00112017478371969,0.0564048835118726,0.835684434377504,0.99970875222106
"CAALFM_C306430WA",2149.83117286486,-0.022313155710018,0.0550311172393627,0.366599760365799,0.99970875222106
"CAALFM_C306440WA",5652.86000225059,0.00709725876613615,0.0551080815623168,0.633517492566241,0.99970875222106
"CAALFM_C306450WA",63.8488927500901,0.00190888481833963,0.0565011550910475,0.699775231007252,0.99970875222106
"CAALFM_C306460CA",25.4508348531487,-0.00110795092095068,0.0564879917286007,0.809374376085291,0.99970875222106
"CAALFM_C306470WA",1067.2121484167,0.0111488675869104,0.0571980597737462,0.303950360655143,0.99970875222106
"CAALFM_C306480CA",1695.16899566663,-0.00787528147619895,0.0553510532811853,0.595107852005733,0.99970875222106
"CAALFM_C306490WA",960.38834549176,0.000118516636457125,0.0565650388832822,0.979950501518241,0.99970875222106
"CAALFM_C306500WA",8303.88137399174,0.00532447613851006,0.056210250284872,0.591529028452468,0.99970875222106
"CAALFM_C306510CA",16.7323851787895,-0.00130086328323632,0.0564969715763936,0.777128153416404,0.99970875222106
"CAALFM_C306520CA",300.478739832345,-0.00326591310721722,0.055952627944347,0.730748510800087,0.99970875222106
"CAALFM_C306530WA",384.107304886979,-0.00222732743108712,0.055769970065545,0.824756270350902,0.99970875222106
"CAALFM_C306540CA",147.737732688124,0.000840344625059015,0.0563792536239947,0.887226645419401,0.99970875222106
"CAALFM_C306550CA",296.525287719217,0.00679592533242526,0.0561410276348302,0.53778378208946,0.99970875222106
"CAALFM_C306560WA",1057.38964880786,0.00327226508278628,0.0566036470462328,0.499304933014011,0.99970875222106
"CAALFM_C306570CA",7031.9478545509,-0.0106646643654721,0.0573263332392582,0.267475061146817,0.99970875222106
"CAALFM_C306580WA",13.2682455004292,-0.000712513200597389,0.0564929545497344,0.871736539204043,0.99970875222106
"CAALFM_C306590WA",7869.65015809142,-0.019440427922597,0.0606974514747211,0.448517962282952,0.99970875222106
"CAALFM_C306600CA",313.825668780725,0.000682126575720814,0.0550246565859694,0.951573478876155,0.99970875222106
"CAALFM_C306610WA",755.423875500187,0.00446374056539194,0.0556467922057404,0.704617342919255,0.99970875222106
"CAALFM_C306620WA",1117.75826714795,0.00477725128907872,0.0552897511912639,0.721310753467397,0.99970875222106
"CAALFM_C306630WA",218.774473575106,0.00957099533392987,0.0567787615827532,0.375543341710578,0.99970875222106
"CAALFM_C306640WA",257.385207130671,0.00288765024926438,0.0546849927044169,0.844733103378665,0.99970875222106
"CAALFM_C306650CA",1418.05829907047,-0.00418098731777421,0.0525589110545678,0.833121433737052,0.99970875222106
"CAALFM_C306660CA",8.38003850806684,0.000148911968646691,0.0564992852443833,0.974599099453197,0.99970875222106
"CAALFM_C306670CA",292.615838742118,0.00143398734545429,0.0565667347575554,0.709916875800892,0.99970875222106
"CAALFM_C306680CA",322.835171134495,0.00113183484797153,0.0563305803789074,0.860229048112149,0.99970875222106
"CAALFM_C306690CA",408.483150620528,0.00237034485752751,0.0560982772484686,0.780496430782852,0.99970875222106
"CAALFM_C306700CA",3880.67970942174,-0.00230462279806877,0.0562439811045897,0.749218000811398,0.99970875222106
"CAALFM_C306710WA",1208.60014150648,0.00311499219961727,0.0564172915553365,0.631492916109006,0.99970875222106
"CAALFM_C306720WA",1253.19447539337,-0.000434891693541021,0.0564487953134383,0.924717338125964,0.99970875222106
"CAALFM_C306730WA",335.760947698754,-0.00365262249077002,0.0566310194092459,0.451392177565269,0.99970875222106
"CAALFM_C306740WA",1142.57646320795,-0.0015436135022454,0.0563402203193452,0.805792370109463,0.99970875222106
"CAALFM_C306750WA",3628.46848831436,-0.00283061712424789,0.0563806075214923,0.663892672440355,0.99970875222106
"CAALFM_C306760WA",1338.46408898347,-0.000196760719605765,0.056606251435972,0.944507981931021,0.99970875222106
"CAALFM_C306770WA",187.946449298361,0.00269235892594054,0.0559936082846982,0.770804326857045,0.99970875222106
"CAALFM_C306780CA",439.913941971842,-0.0046570257846295,0.0561938052455562,0.606699194938498,0.99970875222106
"CAALFM_C306790WA",13.1173010326748,0.00268109892661992,0.0565682383054875,0.566726460696006,0.99970875222106
"CAALFM_C306800CA",667.917789624573,-0.010077966398515,0.0565352339528292,0.412828412076247,0.99970875222106
"CAALFM_C306810WA",471.566132700609,0.00236138886580452,0.0555270712583174,0.837886812515218,0.99970875222106
"CAALFM_C306820CA",1367.17831008098,0.0077352303221651,0.0564053255229806,0.466690284838009,0.99970875222106
"CAALFM_C306830CA",1729.47103547697,-0.00112173470354941,0.0564915152314356,0.802617035344956,0.99970875222106
"CAALFM_C306840CA",16.6214296334035,-0.00231521757631262,0.0566442576265041,0.472367987922419,0.99970875222106
"CAALFM_C306850WA",2934.38139506618,0.002059999073576,0.056659707908659,0.452486729049752,0.99970875222106
"CAALFM_C306870WA",316156.952934516,1.62390510628968e-05,0.0564915788205944,0.991587416420381,0.99970875222106
"CAALFM_C306880WA",106.085483252649,0.000674119187389655,0.0564192818865616,0.902575395636485,0.99970875222106
"CAALFM_C306890WA",8868.24255767006,-0.000639973345353107,0.0559881373230387,0.853303857545504,0.99970875222106
"CAALFM_C306900WA",466.305528848791,0.0104319669114834,0.0560243314131004,0.471806623664295,0.99970875222106
"CAALFM_C306910CA",2708.68398404755,0.00270293503166388,0.0554200026504315,0.825767507807408,0.99970875222106
"CAALFM_C306920WA",1596.52400434495,-0.00254591352864391,0.0556733302314408,0.805883510183933,0.99970875222106
"CAALFM_C306940WA",2039.02879916238,0.00192537281549855,0.0515036615754422,0.929841179715646,0.99970875222106
"CAALFM_C306950WA",243.599410350138,0.00228981760426474,0.0562790867204817,0.750254027299185,0.99970875222106
"CAALFM_C306960CA",18.449591286504,0.000394383086095396,0.0565289291092322,0.923274984321845,0.99970875222106
"CAALFM_C306970WA",1361.32593616401,-0.000968071303053262,0.0560585188180073,0.903538165308404,0.99970875222106
"CAALFM_C306980WA",528.272776136683,-0.00284534345795134,0.0559754601092014,0.757800144045883,0.99970875222106
"CAALFM_C306990WA",223.274842091658,-0.0170022718245501,0.0585476042546153,0.219822592996026,0.99970875222106
"CAALFM_C307000WA",2294.06215910177,0.00336134706818157,0.0549134279495736,0.796916203642054,0.99970875222106
"CAALFM_C307010WA",689.575557929914,0.00469565262038592,0.056266944529558,0.592280161935475,0.99970875222106
"CAALFM_C307020WA",7246.33743233012,0.00951196388164093,0.0555243043496347,0.59857566402001,0.99970875222106
"CAALFM_C307030CA",318.619352324025,-0.000345612743240086,0.055470612409189,0.973471855404782,0.99970875222106
"CAALFM_C307040CA",786.456431070961,0.00317279583090505,0.0562846791038641,0.676960089099843,0.99970875222106
"CAALFM_C307050WA",392.220763221551,-0.00631430565283791,0.0557705911229405,0.603774565430385,0.99970875222106
"CAALFM_C307060WA",4099.22816927844,-0.000853136629605615,0.0564739317188126,0.85093283981634,0.99970875222106
"CAALFM_C307070CA",147.325938696184,0.00266519442056321,0.056648947140477,0.458515819549459,0.99970875222106
"CAALFM_C307080WA",456.342178942185,0.008289888042336,0.0558231896273333,0.53834957330471,0.99970875222106
"CAALFM_C307090WA",3803.57357070154,0.00590054371051069,0.0563537954148282,0.537791667600325,0.99970875222106
"CAALFM_C307100CA",822.327577876841,0.00687176467876925,0.0568729695274095,0.319210756420435,0.99970875222106
"CAALFM_C307110WA",611.182101756864,0.0070188361319758,0.0560740288857196,0.543474032191052,0.99970875222106
"CAALFM_C307120WA",218.844447460399,-0.00133860757993583,0.0560766877054231,0.868272489564841,0.99970875222106
"CAALFM_C307130WA",1806.37323453423,-0.00591076411817427,0.0561356108203846,0.553748542323537,0.99970875222106
"CAALFM_C307140CA",355.423034241349,-0.00397725697031829,0.056134677704925,0.655637619997276,0.99970875222106
"CAALFM_C307150CA",28224.2551476398,-0.00117773135739662,0.0565274729402641,0.8076206269648,0.99970875222106
"CAALFM_C307160WA",287.924520270926,-0.00110752130738951,0.0564449485733638,0.825832607639848,0.99970875222106
"CAALFM_C307170CA",2654.18550627903,-0.00251305506232765,0.0559601673337191,0.783367963068123,0.99970875222106
"CAALFM_C307180CA",873.049514695642,-0.0042859950705565,0.0560824086627301,0.664263927687201,0.99970875222106
"CAALFM_C307200CA",275.031596528088,-0.00141162058711433,0.0560867871390257,0.864300490126686,0.99970875222106
"CAALFM_C307210WA",401.433203964081,-0.000288614927404423,0.0552271874105686,0.979559805068165,0.99970875222106
"CAALFM_C307220CA",2231.265777787,-0.000913422436747069,0.0563904338432166,0.866867980276112,0.99970875222106
"CAALFM_C307230WA",1868.57712749397,0.00208127480874661,0.0553190269744527,0.865847139828328,0.99970875222106
"CAALFM_C307240WA",23.9687113749364,-0.00122549034584487,0.0560174082864211,0.88491471109619,0.99970875222106
"CAALFM_C307250WA",2448.25621469792,-0.000531816572949012,0.0562911370174713,0.930204981713353,0.99970875222106
"CAALFM_C307260CA",2923.77127238674,0.00372579920765136,0.056487705255859,0.561232915247331,0.99970875222106
"CAALFM_C307270CA",16637.120685549,0.00116918385725618,0.056543563726876,0.77813787094655,0.99970875222106
"CAALFM_C307280CA",1903.11731069743,0.00100742588636604,0.0565370470475717,0.808566748290169,0.99970875222106
"CAALFM_C307290WA",1093.83747467418,-0.000960814846297591,0.0533535092053232,0.951447780935029,0.99970875222106
"CAALFM_C307300WA",1330.00057809298,-0.00014310544498834,0.0565918735163465,0.950799301217167,0.99970875222106
"CAALFM_C307310CA",9835.21082424556,0.00256744959681332,0.0566286618664182,0.502879443361937,0.99970875222106
"CAALFM_C307320WA",1583.35217959473,0.00427501652565564,0.0544419681425458,0.786445978816661,0.99970875222106
"CAALFM_C307330WA",260.888304811934,0.000251370293186287,0.0564944254927521,0.959435183598236,0.99970875222106
"CAALFM_C307340WA",2197.07800849671,0.00117989758960088,0.0565939947045956,0.721216374387643,0.99970875222106
"CAALFM_C307350WA",1067.48259611809,0.00267437234732683,0.05607072780622,0.76018295356317,0.99970875222106
"CAALFM_C307360WA",1321.02631540173,-0.00088914084353658,0.0562229652822416,0.896232348708643,0.99970875222106
"CAALFM_C307370WA",758.114071473051,-0.000230720484126074,0.0548782180257329,0.984505408922455,0.99970875222106
"CAALFM_C307380WA",1072.9524497864,0.00067792264364567,0.056415045627529,0.904552345756974,0.99970875222106
"CAALFM_C307390CA",1591.89489750087,-0.000341403287700966,0.0564798906517555,0.934779348476551,0.99970875222106
"CAALFM_C307400WA",1380.5156313683,-0.000438418209461609,0.0565372118075293,0.901873620836855,0.99970875222106
"CAALFM_C307410CA",19837.1500231279,-0.00239049826602063,0.0564352178730346,0.676802449723555,0.99970875222106
"CAALFM_C307420WA",5258.54095389591,-0.00160404231252742,0.0564366509250756,0.761830104171518,0.99970875222106
"CAALFM_C307430WA",771.484278106937,-0.0163348700078915,0.0573720393865162,0.316301598363257,0.99970875222106
"CAALFM_C307440WA",28590.2472605611,-0.00138884571195017,0.0564448431506683,0.784317094756332,0.99970875222106
"CAALFM_C307450CA",221.831913419774,0.0064628058300037,0.0555665284957898,0.624474232676149,0.99970875222106
"CAALFM_C307460WA",1856.47470585436,0.00126823364809986,0.0541472433649039,0.939794690508113,0.99970875222106
"CAALFM_C307470WA",870.391821963837,-0.00291426069672857,0.0553799542389826,0.809342308224753,0.99970875222106
"CAALFM_C307480WA",1598.70478779539,-0.00452662914554406,0.0549367395294069,0.758159162301653,0.99970875222106
"CAALFM_C307490WA",1467.27997402665,0.00512459063948681,0.0550514123644578,0.718868026584294,0.99970875222106
"CAALFM_C307500WA",2860.17237834621,-0.028299261637715,0.0566020776352385,0.280922774246964,0.99970875222106
"CAALFM_C307510CA",25.9152776316571,0.001306947541841,0.0563764640978691,0.826493877182458,0.99970875222106
"CAALFM_C307540CA",1159.98141307995,0.00550129181981942,0.0552537818438945,0.691463771517929,0.99970875222106
"CAALFM_C307550CA",1101.52505303032,-0.000652342499002757,0.0565592589949234,0.845272866280894,0.99970875222106
"CAALFM_C307560WA",2218.58313843237,0.0101151427472503,0.0562972372695555,0.45313568510231,0.99970875222106
"CAALFM_C307570CA",244.320460728875,0.000889698536085397,0.0561179681098667,0.913011218057714,0.99970875222106
"CAALFM_C307580WA",1037.65229458677,-0.00309449227032964,0.0562473784216748,0.686667883993482,0.99970875222106
"CAALFM_C307590WA",178.126951096467,-0.00181716904701233,0.0564201467498332,0.745699873012216,0.99970875222106
"CAALFM_C307600WA",825.028423813307,-0.00113792666901165,0.0565344965590483,0.77435805592047,0.99970875222106
"CAALFM_C307610WA",1936.92600382297,0.00357003563532335,0.0558108346867447,0.726136609430613,0.99970875222106
"CAALFM_C307620CA",578.795950053123,-0.00052293393452719,0.0564174638848954,0.917087315237992,0.99970875222106
"CAALFM_C307630CA",1221.78031710162,-0.00432730123147029,0.0512675902360009,0.757200720453227,0.99970875222106
"CAALFM_C307640CA",11654.1441691482,0.0616425182229314,0.1010743492348,0.0346262458078078,0.99970875222106
"CAALFM_C307650CA",517.000274543268,-0.000399527442972905,0.0563390184504631,0.943413161202775,0.99970875222106
"CAALFM_C307660WA",597.421634591667,-0.00127314849444335,0.0555190000592503,0.913678175867873,0.99970875222106
"CAALFM_C307670WA",192.431237217562,0.0117989795534349,0.05653997321345,0.401767330814449,0.99970875222106
"CAALFM_C307680WA",1240.00897513935,0.0297063719088815,0.0639920295403183,0.125320137947465,0.99970875222106
"CAALFM_C307690CA",1101.63173207814,-0.00148771444840519,0.0562882752459625,0.821012881604633,0.99970875222106
"CAALFM_C307700WA",2347.50992835458,-0.00121164528587086,0.0562997262775402,0.848281188955289,0.99970875222106
"CAALFM_C307710WA",1403.78790293486,0.000408836595022826,0.0549901038961365,0.974853777410728,0.99970875222106
"CAALFM_C307730WA",1192.93680991725,0.0141383010136603,0.0576983841543564,0.271539454275169,0.99970875222106
"CAALFM_C307740WA",2021.78930228643,0.000559064908313656,0.055205683755554,0.9817808929897,0.99970875222106
"CAALFM_C307750WA",3330.85989616687,-0.000347272815795559,0.0565592378059847,0.909214407924633,0.99970875222106
"CAALFM_C307760CA",202.633329183199,0.00347931818620109,0.0563659328796484,0.628562788426902,0.99970875222106
"CAALFM_C307770CA",599.010802889699,-0.00815071038024411,0.054987518233838,0.607669987855978,0.99970875222106
"CAALFM_C307780CA",3809.63929039898,0.00129580840236135,0.0543846980050521,0.934592678149301,0.99970875222106
"CAALFM_C307790WA",761.73513974362,0.00105740904093082,0.0550025566024541,0.937195472690339,0.99970875222106
"CAALFM_C307800CA",667.271526022378,-0.000361754772609701,0.0565498535897488,0.913909842163686,0.99970875222106
"CAALFM_C307810CA",13020.1388617999,0.000872841882405588,0.0560063378403952,0.923202771212374,0.99970875222106
"CAALFM_C307820WA",1726.02639692538,-0.00850775960800885,0.0562009217424672,0.50560145022868,0.99970875222106
"CAALFM_C307830WA",123.382456783351,0.00107732352109209,0.0562647196444286,0.877088113749706,0.99970875222106
"CAALFM_C307850WA",1164.81707474488,0.0110648742820817,0.0567872337798074,0.377240086383804,0.99970875222106
"CAALFM_C307860CA",537.246008840738,0.0108856396997883,0.0569743203817291,0.343671598169624,0.99970875222106
"CAALFM_C307880CA",253.266346741935,0.00301189904351647,0.0546004958215646,0.8400536351892,0.99970875222106
"CAALFM_C307890WA",619.873664403155,-0.00295569255025826,0.0563626846467612,0.661347704515224,0.99970875222106
"CAALFM_C307900CA",469.367242645937,0.000575087273881674,0.0560449467228397,0.947707572918296,0.99970875222106
"CAALFM_C307920WA",1234.01721133882,-0.000941875442768705,0.055507684945948,0.931641153752862,0.99970875222106
"CAALFM_C307940WA",1240.63189220643,0.00128046932566868,0.0557572801439807,0.901219735205471,0.99970875222106
"CAALFM_C307950CA",28689.8260123841,-0.010990307625837,0.0486974430733217,0.7972131571217,0.99970875222106
"CAALFM_C307970CA",478.043487364859,0.000341622497007095,0.0555416631824403,0.978092140157617,0.99970875222106
"CAALFM_C400010WA",423.948502968651,0.0118671179123165,0.0565610154237584,0.396911178183863,0.99970875222106
"CAALFM_C400020WA",4863.68232192756,0.00198351419740464,0.0557729680472237,0.846925624975671,0.99970875222106
"CAALFM_C400030CA",1010.75164630361,0.0117878284019086,0.0547779253760969,0.523318842605248,0.99970875222106
"CAALFM_C400040WA",2177.62374410976,0.00373146945660262,0.0548654197337293,0.79609990112499,0.99970875222106
"CAALFM_C400050WA",906.821931596391,0.00238452843464577,0.0564937796144442,0.654548444984758,0.99970875222106
"CAALFM_C400060WA",345.181731340616,0.00651679574566196,0.0564842911559473,0.470241257115558,0.99970875222106
"CAALFM_C400070CA",3149.75208920316,0.00343591505895374,0.0564226742165205,0.610033811142838,0.99970875222106
"CAALFM_C400080CA",135.643941655303,0.00143218584420356,0.0564310917745127,0.795235334683441,0.99970875222106
"CAALFM_C400090WA",938.465455519241,0.0137826693388535,0.0556998847992549,0.436908112072193,0.99970875222106
"CAALFM_C400100CA",513.648941490876,0.00664166186135078,0.0565264528216385,0.448962042291595,0.99970875222106
"CAALFM_C400140CA",11515.1807114168,-0.0011465850224738,0.0565214556541579,0.780006349782939,0.99970875222106
"CAALFM_C400150CA",2334.3282069522,0.000699579365017223,0.0563493009877746,0.911858267150107,0.99970875222106
"CAALFM_C400160CA",12427.4885760947,0.0051898883103149,0.0527098645767664,0.769312621056401,0.99970875222106
"CAALFM_C400170WA",4085.82023491838,0.00126657761767792,0.0564034524774984,0.827805843437369,0.99970875222106
"CAALFM_C400180WA",543.461819900168,0.00486411780153324,0.0564276528319079,0.534696010525502,0.99970875222106
"CAALFM_C400190WA",174.774139594444,-0.00259854454306307,0.0559142680553679,0.783675240260246,0.99970875222106
"CAALFM_C400200CA",13051.7809419621,-0.00303806437572139,0.0563921570513624,0.641963622144228,0.99970875222106
"CAALFM_C400210WA",506.475608537323,-0.0037632907326421,0.0549240177050078,0.784614970870858,0.99970875222106
"CAALFM_C400220CA",10592.9777884297,-0.00257180383089642,0.0513339332090625,0.841486695735425,0.99970875222106
"CAALFM_C400230WA",1563.54661408776,-0.00231322631714446,0.0557669244903861,0.818736544300453,0.99970875222106
"CAALFM_C400240CA",207.019707482058,0.000916957827516732,0.055832050234189,0.926044898751282,0.99970875222106
"CAALFM_C400260WA",1254.36015863884,0.00414485727622757,0.0554632106412866,0.738046194090888,0.99970875222106
"CAALFM_C400270WA",81585.4078419705,0.00637656308981005,0.05569640544847,0.614578437280245,0.99970875222106
"CAALFM_C400280WA",5278.70461131478,0.00270294415740166,0.055500222489082,0.814889493451769,0.99970875222106
"CAALFM_C400290CA",50.4989737974833,-0.00261796063055495,0.0563897950267375,0.680157331895318,0.99970875222106
"CAALFM_C400300CA",2534.87573904588,0.00423920507600569,0.0528993218798855,0.828432298187385,0.99970875222106
"CAALFM_C400310CA",2801.43970106384,-0.0050192775571593,0.0540427525146487,0.766454586525707,0.99970875222106
"CAALFM_C400320CA",534.900475128338,-0.00183697114267832,0.055931957850014,0.855633001114707,0.99970875222106
"CAALFM_C400330CA",8159.20210695654,-0.0018361660121765,0.0560228936348468,0.829212526686917,0.99970875222106
"CAALFM_C400340WA",3230.10631604589,0.000157780643498724,0.0522630549282818,0.970554353974447,0.99970875222106
"CAALFM_C400350WA",607.693713281766,0.00468650641379463,0.0558719494734472,0.666855891316565,0.99970875222106
"CAALFM_C400360CA",503.201069984319,-0.000526852245070971,0.0544492098886886,0.970884544620198,0.99970875222106
"CAALFM_C400370WA",1138.38863884521,0.00731745145182723,0.0559756496850047,0.547504675815979,0.99970875222106
"CAALFM_C400380WA",1743.86231095673,-0.00543395624879701,0.0559096816965374,0.620622385632776,0.99970875222106
"CAALFM_C400390WA",1966.54694213581,-0.00259890105307776,0.0549513385841293,0.848240986942108,0.99970875222106
"CAALFM_C400400WA",1934.07794356514,0.0087155664595507,0.053124936084436,0.669457147720206,0.99970875222106
"CAALFM_C400410WA",1447.65551432193,-0.00028000903558701,0.0553950880662009,0.978682430323845,0.99970875222106
"CAALFM_C400420CA",3445.57686050608,0.00361488658548151,0.0564265606172988,0.597053675311092,0.99970875222106
"CAALFM_C400430WA",623.008999974087,-0.00206081176477277,0.055423065825741,0.857204381980103,0.99970875222106
"CAALFM_C400440CA",968.205483078592,-0.0108229054636563,0.056252355355963,0.439375803706055,0.99970875222106
"CAALFM_C400450CA",24.7472708363763,-0.000596474628741368,0.0565051479022024,0.887187972526401,0.99970875222106
"CAALFM_C400460CA",1588.89324471952,0.00852705996925625,0.0546707265265516,0.616779344156671,0.99970875222106
"CAALFM_C400470CA",1424.74683279636,0.00243320911546641,0.054033381904297,0.88267519836562,0.99970875222106
"CAALFM_C400480WA",286.08878226305,-0.000658418790539933,0.0563510456703604,0.908658399615489,0.99970875222106
"CAALFM_C400490WA",105.369049208044,-0.000405807755267673,0.0565097269040834,0.919015376794605,0.99970875222106
"CAALFM_C400500WA",614.592452654061,0.00309051139863366,0.0561552080999466,0.714761149330737,0.99970875222106
"CAALFM_C400510CA",1531.43254897156,0.001341329920771,0.0566186362900482,0.865504365106591,0.99970875222106
"CAALFM_C400520WA",1598.42461359898,-8.50292884345924e-05,0.0565288148907407,0.974807759141333,0.99970875222106
"CAALFM_C400530CA",3.14082851736986,-0.00248523438891882,0.0566681247544143,0.409807317138692,0.99970875222106
"CAALFM_C400540CA",2266.71294997513,-0.000825625323086653,0.0565269769613748,0.832086831107012,0.99970875222106
"CAALFM_C400550CA",23.1677198552379,-0.000469287606295647,0.0565363898607947,0.899755342548376,0.99970875222106
"CAALFM_C400560CA",451.946923046434,-0.00573482959636235,0.0543217552136715,0.726795481335264,0.99970875222106
"CAALFM_C400570CA",1765.5086055442,-0.0115331233837535,0.0486692894850643,0.66995294790211,0.99970875222106
"CAALFM_C400580WA",392.287250584147,0.00324330912254325,0.0555992261108388,0.777934863893506,0.99970875222106
"CAALFM_C400590CA",2249.56129090399,0.00217698047715784,0.0558973695652609,0.822590732706967,0.99970875222106
"CAALFM_C400600CA",1271.46725804335,0.00357237368778683,0.0561242360656266,0.687864640003196,0.99970875222106
"CAALFM_C400610WA",476.2911231895,-0.00229328187044699,0.0539505270515378,0.889356153606292,0.99970875222106
"CAALFM_C400620CA",994.680369627793,-0.00371931821112056,0.0563963946829074,0.59614852073723,0.99970875222106
"CAALFM_C400630CA",1480.08656598153,-0.00715992625716513,0.056045486094153,0.54359934095453,0.99970875222106
"CAALFM_C400640WA",15.8797534879533,0.000518106254288478,0.0562987322975239,0.93736244276195,0.99970875222106
"CAALFM_C400650WA",3847.32084054724,-0.00233439824146182,0.056463330740045,0.669645644194942,0.99970875222106
"CAALFM_C400660WA",2349.5779412922,-0.00053354100908963,0.0565299601270164,0.885387762097159,0.99970875222106
"CAALFM_C400670WA",649.041652583602,-0.00158558585621354,0.0557907770240259,0.870478059972247,0.99970875222106
"CAALFM_C400680WA",683.100716082369,0.00244143166759794,0.0563943628340113,0.699888444610621,0.99970875222106
"CAALFM_C400690CA",39.1254515031144,-0.0011305260581497,0.0565218564902029,0.787122833311004,0.99970875222106
"CAALFM_C400700CA",943.663799429132,0.00231981701584366,0.0557234664754143,0.824952449136618,0.99970875222106
"CAALFM_C400710WA",1277.07971872518,0.00190232773884112,0.0555710587244213,0.866786464450191,0.99970875222106
"CAALFM_C400720WA",178.491224522942,0.0226147980927881,0.0604418414367182,0.177815202751791,0.99970875222106
"CAALFM_C400730CA",81.1928198892747,0.0259623926643549,0.0636255551136823,0.0704508475879636,0.99970875222106
"CAALFM_C400740WA",359.170111119791,0.000834136302417916,0.0563231236557657,0.897701195213557,0.99970875222106
"CAALFM_C400750CA",157.382615670202,-0.00019171930168058,0.0565471265115075,0.952842708434502,0.99970875222106
"CAALFM_C400760WA",846.89565813547,0.00800834465293748,0.0568649411074905,0.343563174514142,0.99970875222106
"CAALFM_C400770CA",1859.65967803787,-0.00743364999623007,0.0551294643730424,0.61504969983101,0.99970875222106
"CAALFM_C400780CA",1662.52164965956,0.00353145976303115,0.0558384233585731,0.732110146325145,0.99970875222106
"CAALFM_C400790CA",201.524043391166,0.003256237172182,0.0561405776001487,0.705707621114909,0.99970875222106
"CAALFM_C400800WA",475.071742042851,-0.00029229004788056,0.0561185238383733,0.968486033711594,0.99970875222106
"CAALFM_C400810CA",447.127096496404,-0.000380203902531461,0.0565699999053457,0.901744635320928,0.99970875222106
"CAALFM_C400820WA",1316.79858502245,-0.000538319400752403,0.0563565838185577,0.922759334737398,0.99970875222106
"CAALFM_C400830WA",955.42482552005,-0.00121964565990122,0.0564582253825223,0.803896027261313,0.99970875222106
"CAALFM_C400840WA",1062.23571944531,0.00293598401325352,0.0562615238882816,0.70118915068036,0.99970875222106
"CAALFM_C400850CA",65.8108111953659,0.00153319093617151,0.0564718982931515,0.764792092819241,0.99970875222106
"CAALFM_C400860CA",418.624498965893,0.0042927786856752,0.0564059685998596,0.567421057383446,0.99970875222106
"CAALFM_C400880WA",1278.09903168872,-0.000714107210851369,0.0564896171954883,0.868768336848416,0.99970875222106
